bin_size,diameter,ci_low,ci_high,bin_range
347,0.5025838867122474,0.38951070322031744,0.6156570702041774,0.004674785153264648->0.199017548663203
378,0.7222921382552614,0.639570624653232,0.8050136518572908,0.199017548663203->0.39239343275269395
226,1.048295162784138,0.900716943502375,1.1958733820659009,0.39239343275269395->0.5857693168421848
81,1.1608539893887486,1.024626923192015,1.2970810555854821,0.5857693168421848->0.7791452009316757
35,1.2234294358390312,1.1190434712761412,1.3278154004019211,0.7791452009316757->0.9725210850211666
