bin_size,diameter,ci_low,ci_high,bin_range
585,0.47490027387136885,0.4406210471688988,0.5091795005738389,0.008116170304969757->0.20479824982574038
812,0.7762358139316874,0.738808700801938,0.8136629270614368,0.20479824982574038->0.40050181153794995
371,0.9779075596377923,0.9241700017053814,1.031645117570203,0.40050181153794995->0.5962053732501594
132,1.18494580659215,1.1126644481903285,1.2572271649939717,0.5962053732501594->0.791908934962369
26,1.1648931943265635,1.0303159555276402,1.2994704331254867,0.791908934962369->0.9876124966745786
