x1,x2,x3,wellbeing_2
0.0090781567951626,-0.000515201461452377,0.0010100089327782804,0.0
-0.007086037163659262,-0.0017625297876787069,0.00044002038294826436,0.0
0.007389062273368083,-0.0014847094091615465,0.0005883852380202042,0.0
0.008873500045162883,-0.0004319819228310597,0.0013143708616834857,0.006331634713864549
0.009564757359268946,-0.0009844011120281626,0.0015141641680338723,0.0064454270293117
0.00958404126191676,-0.0009651207209940145,0.001343645916438538,0.010874938939400539
0.004488239842281411,0.00015929916066588818,-0.00025988472321269025,0.014227999992980469
0.009532613155989474,-0.0009425873189667521,0.001612342696127171,0.01806001277669205
0.009525958264467602,-0.0009701769712175427,0.001598636736112636,0.018901017014476874
0.009528368733988036,-0.0009392898541369177,0.001603388511603262,0.020317514373778555
0.00947195161708733,-0.0009873927107826466,0.0016336548818265018,0.02293584159945709
0.009534156642198009,-0.0009389696429447186,0.001593483517969994,0.023566720528760195
0.007026259370797581,-0.0003244763791024907,-5.230715599484645e-05,0.025881691475617488
0.009533455774998952,-0.0009172925719435508,0.0016253853205066477,0.02771527266343955
0.009570513225080401,-0.0008901807876597967,0.001554378133554768,0.028974449522822507
0.00951620075903462,-0.0008460796162235956,0.0014543182049791606,0.028985563430042324
0.009566449847284253,-0.0009069355634137349,0.0015111010786301529,0.030900871182432742
0.00953253493261262,-0.0009284450842674711,0.0016323529986901927,0.03118178153498127
-0.00817188826612738,0.00046663534105583827,0.003574151289477786,0.03146511738824859
0.0077015848604629665,-0.00042138094332102633,0.00035597640418184916,0.03196405063481417
0.009573544879787456,-0.0009660020126982419,0.0012737780965863912,0.032437344399397015
0.008691906407162234,-0.0005841332671809578,0.0008787468322795273,0.03277571030415602
0.009555661027113431,-0.0009377812122682823,0.0016243377172910987,0.03420453512129542
0.009517758140646778,-0.0008109861155600417,0.0013081307393641617,0.03492107578974255
0.008886301969594846,-0.00037416924771906666,0.0012792578129031135,0.03493368816720028
0.009391623576285774,-0.0007177733898859397,0.001449577636233338,0.04258532515359366
0.009511169324715131,-0.0006300038575094157,0.0014055959464510637,0.04617080343356004
0.009344731783644812,-0.000647901980920764,0.0012312743422314928,0.04707754678204229
0.009185642748924142,-0.0005461374107752869,0.001360277146233933,0.047503421422556195
0.00941303824737464,-0.0008734517570489392,0.0012213366246587448,0.04834250619894347
0.008464879863698784,-0.0002969443329201081,0.0006656666011206585,0.04841255602621259
0.009570868656780893,-0.0009930625949378475,0.0013134149804702676,0.04869455335056088
0.009476837532302954,-0.0007686999653563883,0.0014955723169487452,0.048835687242623445
0.009567779559249414,-0.000852747701865984,0.0014880451239204268,0.04918100816638404
0.009575860513453311,-0.0008291133004073237,0.0015331644056330025,0.049319756432677046
0.009512575798480112,-0.0007845190436265686,0.0015186241610037736,0.050113284976395715
0.009515239923732603,-0.0008422807526767631,0.0015279027244819382,0.050130836521701305
-0.003779038139143307,0.002969545087317847,-0.00033422265639815617,0.050666103325304856
0.009477911952530413,-0.0008072682476660118,0.0014825336500892989,0.05077879153238234
0.009139032570434524,-0.0007799846501578772,0.000892854710932377,0.051614709189185176
0.009527157651756017,-0.0007743135535908955,0.0014548624695235547,0.05195065428439588
0.009580547001310108,-0.000989229755145196,0.0013280861535136664,0.05244028822368095
0.009567350337281576,-0.000977591450230861,0.001326624223934927,0.05244028822368095
0.00956405330071939,-0.0007346349557627329,0.001429816011346225,0.05347251778907458
0.009579581851852516,-0.0008634681697904782,0.0014476963475385301,0.05372705700261324
0.0094561196578858,-0.0009018291017361559,0.0011656846517413197,0.054072889622694825
0.008735332235300208,-0.00040692878650701883,0.0012699506143973526,0.054244495426661515
0.009414714287822864,-0.0007252629850230001,0.0013571602190126644,0.054654053900228115
0.009541621779185445,-0.0008366547945855051,0.0013841919642204013,0.05587515503982528
0.009493050515406243,-0.0010960236670685868,0.0016004879277502011,0.05591648270659622
0.008838348741627831,-0.0007989289570859995,0.0015009852114238624,0.05591648270659622
0.009554613401394033,-0.0008773887811352584,0.0014094133481298173,0.05658088694789602
-0.0027081511014784582,-0.0027091414687739996,-0.0010979142825148541,0.05675358582218418
0.009598119692087811,-0.0008530616335298854,0.0014908376715910656,0.05684158357107092
0.009210177391087617,-0.0006220468160590386,0.0012424895118194907,0.0568574497995771
0.009494796528362362,-0.0007555310764683962,0.001500197185949511,0.0578599075412758
0.009652905952797308,-0.0009142114330464397,0.001493499564824298,0.0578599075412758
0.009216795139854109,-0.0005854991851102862,0.0013042240555153739,0.0580747229716421
0.009679787994585158,-0.0010739581354734737,0.0013788483350563123,0.05875083703679071
0.009336098500527485,-0.000718282900093897,0.0013199410702735615,0.0587546584090891
0.009225173934353254,-0.0005888142507175192,0.001471228674994888,0.059090625083684095
0.009456758660199875,-0.0006888386039834096,0.0014211593503067027,0.05952994196971704
0.009425810120179092,-0.0007479636833624555,0.0012758060119034253,0.060305462848382015
0.009473662388287639,-0.0007768659049508663,0.0014440896919491876,0.06056007047022459
0.009514189833638255,-0.0007664519934020494,0.0015048060192530816,0.061417790645468595
0.009163687870418862,-0.0006373359746570685,0.0012452145378059685,0.06176096193693089
0.008737770629290627,-0.0005011257688211843,0.0008647598655241819,0.06197260944745421
0.009554818989984512,-0.0009021304349962958,0.001213005455763809,0.06341773599929285
0.009640844246416348,-0.0008719654003882608,0.0015781015459513993,0.06415381853871276
0.009365085014689573,-0.0007039959959109128,0.0013904301551815644,0.06416114736121774
0.0086108270962078,-0.00036373632168142523,0.0009479630120600782,0.06470406055197399
0.0093813998985418,-0.0006831103153023447,0.0015176697559802772,0.06497157085194281
0.009439590403337344,-0.0009658199622031606,0.0010899144970556306,0.06498640267735396
0.009241349794448739,-0.0007679127355276136,0.0012576672044711367,0.06561029907532027
0.009294773985874749,-0.000592605861986445,0.0014893423836297522,0.06567708506210727
0.009337405369212057,-0.0007110952885042217,0.001389900359148476,0.06687435836698315
0.009674263292923067,-0.0009062357159732009,0.001553062330387173,0.06702852259219982
0.009310220409177202,-0.0010082678046691967,0.0008215853202963744,0.06914360875222873
0.008875369883598513,-0.00039808442108531087,0.001253193225068369,0.07104638942367916
-0.009784341582729289,0.0006745641867394454,-0.002848088424776406,0.07141038642150423
-0.00846009742251589,0.00264619557705947,-0.0026735534264729077,0.07158539467624375
0.00829108085614075,-0.000505369344227755,0.0005657147384907022,0.07169713432864631
0.009216642595338815,-0.0005798132746758107,0.0011817575763331568,0.07211736104823531
0.009316779174400184,-0.0007320841174300494,0.001130294287706272,0.07333105513316061
0.007282939368091064,8.809030890686168e-05,0.0004451024762402068,0.07390387809561959
0.009280888678107505,-0.0006964413696171445,0.001218759623715132,0.0741425147102831
0.008964544870966162,-0.0005278608695055183,0.0010380733212478795,0.07519905441791562
0.007686994413092466,-0.0005071552362220242,-0.0001891606537002561,0.07565417949991617
0.009025569476059219,-0.0009380416964769053,0.001439284682181183,0.07625867302353206
0.009410815153688183,-0.0008464140155504192,0.0011155234705685448,0.07632650378917948
0.009620834405976574,-0.0009176526000142213,0.0012455197390916915,0.07632650378917948
0.008922604927827035,-0.0008813119496545407,0.0013922752740672634,0.0771116335923779
0.009222120746470186,-0.0006043256075496447,0.0014028714914927614,0.0773996414927258
0.00956235412896609,-0.0007598714832902272,0.0014989925203569424,0.0784238796491741
0.008249110629290613,-0.0005357677745918907,8.356686018542768e-05,0.07900615849362777
0.009158811610582997,-0.0004836520971789855,0.0012941881124044466,0.0799120205919342
0.006576093679867411,8.105327909027246e-05,-7.09162186315539e-05,0.08062230922707661
0.008534374949372028,-0.0003557158320506419,0.0009149030959635491,0.08194404450077317
0.008978627395152488,-0.0004043705905335878,0.0011077026162623351,0.08219123576838828
0.009084523801808282,-0.0005579396795432999,0.0013786735730985493,0.08251640792168909
0.009486423724312649,-0.0008209771254947072,0.001242379074818244,0.08252647884373132
0.009260774661254832,-0.0007301529815562034,0.0011000329535852745,0.0826870457716111
0.009216786096054938,-0.0007102908927110347,0.0010811592282224938,0.0826870457716111
0.008614522933651343,-0.0007085460332249144,0.0014992837554314096,0.08325665186048319
0.008967931991869633,-0.00046395824675196195,0.0012574785254145997,0.08343072292973748
0.00873401021896275,-0.0002753811239369837,0.0013184092796830501,0.08345408553832086
0.007890576130711178,-0.0005840788172226704,0.0001397806537382279,0.08364914620135908
0.009225742192119557,-0.0006367715498059445,0.0012446645931136209,0.08504594867474434
0.009264276880005553,-0.0005903168908525907,0.0012133589824415557,0.08512092191304743
0.008927117605569324,-0.0006586509265403223,0.0010345527546886685,0.08521834033255501
0.008178141511936734,-0.0002468581253581284,0.000898581017448019,0.0860794483883482
0.004420722256025673,-0.0015698813951262902,4.6705626423185114e-05,0.08609572037550745
0.00646859834823049,-0.00037798510614985904,-0.00039899030112250155,0.08677501334335704
0.009057863044431916,-0.0005381972070538797,0.0013479890534545578,0.08707459667931654
0.0013574084763054897,-0.0007968764859922361,0.001220328975283696,0.08750776735933219
0.008655834754470041,-0.0007674907114765368,0.0013707104953721468,0.08758578381512834
0.003980579346076784,0.0008977366567180607,-0.0002146450354751376,0.08774279053093093
0.009221075935402534,-0.0006100661421755869,0.001359301729084798,0.08822686460532088
0.007922267051856433,1.3917511555033762e-05,0.0006302814475667433,0.08831706563142037
0.00916277651551229,-0.0007587851607681816,0.0009218590356425696,0.0884823586100317
0.00876097131524873,-0.0005529476958707147,0.000651382245297859,0.08942112731013623
0.007941424253634446,-0.00014212202131917985,0.000932964851847179,0.08949311823337744
0.00865516036623448,-0.0005949525927274803,0.0008155020920505738,0.0904980896973954
