bin_size,diameter,ci_low,ci_high,bin_range
158,0.4817570266300713,0.40471808694290734,0.5587959663172353,0.0250450728793332->0.21966859107273368
280,0.7430768739716156,0.6883217561201739,0.7978319918230573,0.21966859107273368->0.4133238330562167
169,0.9211010859545409,0.8639709746617876,0.9782311972472941,0.4133238330562167->0.6069790750396997
76,1.0978788948958051,0.977671240839019,1.2180865489525914,0.6069790750396997->0.8006343170231828
11,1.0033062681812852,0.8693256255098444,1.1372869108527262,0.8006343170231828->0.9942895590066658
