bin_size,diameter,ci_low,ci_high,bin_range
77,0.5550366234561108,0.41812343078390674,0.6919498161283149,0.05339077036341732->0.24338666041302692
105,0.8248728227917783,0.6513047495103313,0.9984408960732253,0.24338666041302692->0.43243729727831015
56,0.968169033813504,0.8683422033220645,1.0679958643049436,0.43243729727831015->0.6214879341435933
24,1.160752756794294,1.0181895870087951,1.3033159265797927,0.6214879341435933->0.8105385710088765
9,1.3163255733172776,1.1502661301476995,1.4823850164868557,0.8105385710088765->0.9995892078741597
