bin_size,diameter,ci_low,ci_high,bin_range
117,0.35631844964696285,0.30794566862868916,0.40469123066523655,-0.001->0.2
285,0.6846217425397403,0.633471958559418,0.7357715265200626,0.2->0.4
179,0.8684964719917694,0.809150519207515,0.9278424247760237,0.4->0.6000000000000001
94,1.026227375028279,0.9313534542201076,1.1211012958364506,0.6000000000000001->0.8
19,1.0021590682860142,0.9009560495534503,1.103362087018578,0.8->1.0
