bin_size,diameter,ci_low,ci_high,bin_range
602,0.49692014642961646,0.44431907757967715,0.5495212152795558,-0.001->0.2
506,0.8703253575042074,0.8077538295152041,0.9328968854932106,0.2->0.4
206,1.0888982087805736,1.0139872580627856,1.1638091594983617,0.4->0.6000000000000001
109,1.3461668344485256,1.2313213117578061,1.461012357139245,0.6000000000000001->0.8
21,1.2828398534756527,1.1413473976650352,1.42433230928627,0.8->1.0
